"exposure","lag","RR","RR_low","RR_high","state"
15.8,0,0.953455118369134,0.858067025571094,1.05944714766222,"GO"
15.8,1,0.978653246765463,0.906608877723985,1.05642267678761,"GO"
15.8,2,1.00243114608435,0.948522070838534,1.05940413358188,"GO"
15.8,3,1.02252635516525,0.974468761175866,1.07295399161476,"GO"
15.8,4,1.03653946270236,0.982554687913901,1.09349033794793,"GO"
15.8,5,1.04204306414513,0.980166074671718,1.1078262914748,"GO"
15.8,6,1.03674300364109,0.97222090584678,1.10554715408285,"GO"
15.8,7,1.01938974807083,0.95971001520621,1.08278067541957,"GO"
15.8,8,0.991961986626543,0.940881236650343,1.04581592722074,"GO"
15.8,9,0.95727847487324,0.910060354501047,1.00694648868432,"GO"
15.8,10,0.918063939872444,0.862168988731348,0.977582595419405,"GO"
15.8,11,0.876802567643061,0.802841178456812,0.957577617161076,"GO"
15.8,12,0.835656547914479,0.741040523078738,0.942353143079256,"GO"
15.9,0,0.953661561626634,0.860005394181617,1.05751705777335,"GO"
15.9,1,0.978737665129727,0.908024005403681,1.05495825159129,"GO"
15.9,2,1.002403978113,0.9494997111965,1.05825596731416,"GO"
15.9,3,1.02241726325584,0.97525960011211,1.07185518613033,"GO"
15.9,4,1.036398879939,0.983429625369877,1.0922211520065,"GO"
15.9,5,1.04194194406082,0.981226969040426,1.10641375445982,"GO"
15.9,6,1.03676992085008,0.973450679796466,1.10420783619383,"GO"
15.9,7,1.01963916494387,0.961058442948581,1.08179063855648,"GO"
15.9,8,0.992505471954735,0.942348077475212,1.04533254261985,"GO"
15.9,9,0.958158013450461,0.911774492126311,1.00690114350353,"GO"
15.9,10,0.919294646991116,0.864366691856741,0.977713111747934,"GO"
15.9,11,0.878377573423854,0.805656180076824,0.957663058477882,"GO"
15.9,12,0.837552815471404,0.744457841447577,0.942289381142174,"GO"
16,0,0.953870232669268,0.861941425498354,1.05560354086295,"GO"
16,1,0.978823186268935,0.909435637774634,1.05350482231167,"GO"
16,2,1.00237680980416,0.950473280316204,1.05711469185003,"GO"
16,3,1.02230713723558,0.976045701817249,1.0707612163006,"GO"
16,4,1.03625635027592,0.984298718569323,1.09095664073197,"GO"
16,5,1.04183815145264,0.982281065581492,1.10500626740648,"GO"
16,6,1.03679372211449,0.974673379003671,1.10287327567604,"GO"
16,7,1.01988542139021,0.962400349870242,1.08080412990761,"GO"
16,8,0.993046211142367,0.943809622365206,1.04485137054751,"GO"
16,9,0.959035698819867,0.913485078042676,1.00685768571246,"GO"
16,10,0.92052485251988,0.866563255767167,0.977846681667313,"GO"
16,11,0.879953823680527,0.808473604466209,0.957753880315265,"GO"
16,12,0.839452365708956,0.747882505303655,0.942233932866566,"GO"
16.1,0,0.954081327553946,0.863874682880891,1.05370743885153,"GO"
16.1,1,0.978909908117109,0.910843400974083,1.05206296404525,"GO"
16.1,2,1.00234964106218,0.951442433799309,1.05598065342271,"GO"
16.1,3,1.02219588424727,0.976826677335766,1.06967228681952,"GO"
16.1,4,1.03611169932643,0.985161465029236,1.08969695992853,"GO"
16.1,5,1.04173144807858,0.983327748153235,1.10360397329782,"GO"
16.1,6,1.0368141294389,0.975888327458614,1.10154359751756,"GO"
16.1,7,1.02012822790581,0.963735073957411,1.07982123873208,"GO"
16.1,8,0.993583927937633,0.945265273626389,1.04437246284175,"GO"
16.1,9,0.959911287000008,0.915191573765789,1.00681617414653,"GO"
16.1,10,0.921754358029662,0.86875813907027,0.977983466671098,"GO"
16.1,11,0.881531173470445,0.811292856377707,0.957850428105326,"GO"
16.1,12,0.841355110305612,0.751313856708285,0.94218736326624,"GO"
16.2,0,0.954295042527344,0.86580472485636,1.05182958933765,"GO"
16.2,1,0.978997928647063,0.912246918158736,1.05063324985491,"GO"
16.2,2,1.00232247179146,0.952406825445699,1.05485419740456,"GO"
