geocode,cidade,date,indexP,indexPlower,indexPupper
2612000,saire,2020-02-16,1.08315907753199,0.484914083208689,1.96979468389376
2612000,saire,2020-02-23,1.0962543104324,0.507418566370851,1.95726105702588
2612000,saire,2020-03-01,1.10392984693837,0.53283082994058,1.92350724983538
2612000,saire,2020-03-08,1.10578414845296,0.535561207505237,1.90382657653792
2612000,saire,2020-03-15,1.10911532829857,0.535338422261681,1.88749040324504
2612000,saire,2020-03-22,1.1112344729355,0.534652178634691,1.87182371778659
2612000,saire,2020-03-29,1.11393637578215,0.540028518619212,1.86824088115546
2612000,saire,2020-04-05,1.10506200903725,0.55079693498112,1.84533384388833
2612000,saire,2020-04-12,1.09524084040938,0.563022530316873,1.80799538366594
2612000,saire,2020-04-19,1.08763706564286,0.548073936954277,1.76791208856547
2612000,saire,2020-04-26,1.0823112033577,0.537856565735955,1.78062627324441
2612000,saire,2020-05-03,1.07079996887312,0.540154012058177,1.76529746604366
2612000,saire,2020-05-10,1.05591132376181,0.529118495105727,1.73413504352738
2612000,saire,2020-05-17,1.04328025404886,0.518754562755617,1.70418874552155
2612000,saire,2020-05-24,1.02502960567484,0.506851402210505,1.67183747101803
2612000,saire,2020-05-31,1.0071677795977,0.49717436901404,1.64403530790999
2612000,saire,2020-06-07,0.992443324530502,0.487246299456647,1.61778149831404
2612000,saire,2020-06-14,0.979639531262897,0.47858650969827,1.59482848931262
2612000,saire,2020-06-21,0.970286185892253,0.474410849993963,1.58166870145983
2612000,saire,2020-06-28,0.954570437638769,0.470072789390249,1.56462807030148
2612000,saire,2020-07-05,0.939238648613109,0.463622391398717,1.54631475533263
2612000,saire,2020-07-12,0.925218232373946,0.459985240445409,1.53621228313034
2612000,saire,2020-07-19,0.915502081517486,0.447440577356385,1.49612474655051
2612000,saire,2020-07-26,0.908137333430087,0.444352698949519,1.48317272849086
2612000,saire,2020-08-02,0.898015045477256,0.446220943072185,1.48994508517573
2612000,saire,2020-08-09,0.883687506015765,0.439403649583917,1.48145888433609
2612000,saire,2020-08-16,0.878996318274664,0.430381166468362,1.4725985115588
2612000,saire,2020-08-23,0.867684144275504,0.406582602394079,1.45741715576732
2612000,saire,2020-08-30,0.856637827940918,0.401135086198856,1.45418073914473
2612000,saire,2020-09-06,0.842910742675475,0.395726538482323,1.45043891554347
2612000,saire,2020-09-13,0.833041684446396,0.391523509167519,1.44454343363475
2612000,saire,2020-09-20,0.8289030907544,0.390478835129897,1.4513768711791
2612000,saire,2020-09-27,0.8237072531558,0.386517234179408,1.45997801746816
2612000,saire,2020-10-04,0.824006981949263,0.377566136786837,1.47250498573772
2612000,saire,2020-10-11,0.824698925750619,0.371620143433102,1.48200266339949
2612000,saire,2020-10-18,0.826681800802791,0.366323230426171,1.4936844584858
2612000,saire,2020-10-25,0.830772362552107,0.359162084413782,1.51732911962694
2612000,saire,2020-11-01,0.840722265419742,0.357439301822509,1.5506892622361
2612000,saire,2020-11-08,0.849725343997738,0.354188597134707,1.58511650972169
2612000,saire,2020-11-15,0.861294157078952,0.354713532222497,1.61481051735668
2612000,saire,2020-11-22,0.875670826589402,0.361954230673893,1.63940324987964
2612000,saire,2020-11-29,0.885621675775012,0.362742869649228,1.66147901326261
2612000,saire,2020-12-06,0.893255217392788,0.362332661698009,1.6796467757046
2612000,saire,2020-12-13,0.905504691761021,0.366688020533896,1.70274819138774
2612000,saire,2020-12-20,0.925425675182467,0.378143740952583,1.73497365570175
2612000,saire,2020-12-27,0.940361457736045,0.387584508056876,1.75815611708615
2612000,saire,2020-12-27,0.956482314748664,0.404268969947759,1.77547392868195
2612000,saire,2021-01-03,0.969354246849532,0.414930802490913,1.79247219313778
2612000,saire,2021-01-10,0.980278320055576,0.427893980642383,1.79753260183979
2612000,saire,2021-01-17,0.99246685283016,0.446063146766423,1.79149903624163
2612000,saire,2021-01-24,1.00483448587337,0.465881280602598,1.78291017093421
2612000,saire,2021-01-31,1.00843338907823,0.476830980589297,1.77312830355137
2612000,saire,2021-02-07,1.00791371874636,0.484797097280023,1.75927016163288
2612000,saire,2021-02-14,1.01132517944372,0.48556602369561,1.75252867592778
2612000,saire,2021-02-21,1.01052295537671,0.483870383351583,1.73660282888513
2612000,saire,2021-02-28,1.01550069817566,0.485250896460922,1.73094778966759
2612000,saire,2021-03-07,1.01586205940553,0.484130564864479,1.71742136619428
2612000,saire,2021-03-14,1.01909244344241,0.48409302562542,1.70641359438739
2612000,saire,2021-03-21,1.0172752104988,0.498470255651213,1.70604151435922
2612000,saire,2021-03-28,1.0228039598921,0.520749836385888,1.69503049009892
2612000,saire,2021-04-04,1.02220748239593,0.514870135130225,1.67913613050257
2612000,saire,2021-04-11,1.02119834784859,0.506513616656962,1.65503317679168
2612000,saire,2021-04-18,1.02183511434196,0.51130932197963,1.68385945913437
2612000,saire,2021-04-25,1.02449617780335,0.504784307073668,1.66804870832012
2612000,saire,2021-05-02,1.02279276475569,0.49638331980867,1.6528190961909
2612000,saire,2021-05-09,1.01980231297753,0.491060692550839,1.6477808111655
