geocode,date,indexP
2600054,2009-12-27,1.67100992622477
2600054,2010-01-03,1.66441524270593
2600054,2010-01-10,1.65874183458346
2600054,2010-01-17,1.64701811101937
2600054,2010-01-24,1.63773992201032
2600054,2010-01-31,1.62728404229591
2600054,2010-02-07,1.60618663626962
2600054,2010-02-14,1.60017722794826
2600054,2010-02-21,1.59001551983462
2600054,2010-02-28,1.58647526477535
2600054,2010-03-07,1.56424588441373
2600054,2010-03-14,1.54976202951451
2600054,2010-03-21,1.52796394876509
2600054,2010-03-28,1.51732154429349
2600054,2010-04-04,1.49264702831024
2600054,2010-04-11,1.46994801458106
2600054,2010-04-18,1.4482054102191
2600054,2010-04-25,1.42568983462599
2600054,2010-05-02,1.39950854997603
2600054,2010-05-09,1.37750888998268
2600054,2010-05-16,1.35597365662848
2600054,2010-05-23,1.32627684201851
2600054,2010-05-30,1.29733138045124
2600054,2010-06-06,1.26984975341321
2600054,2010-06-13,1.25994230239493
2600054,2010-06-20,1.24449307120869
2600054,2010-06-27,1.22627388849844
2600054,2010-07-04,1.21053797234455
2600054,2010-07-11,1.19146161831987
2600054,2010-07-18,1.16903522816675
2600054,2010-07-25,1.15009301325515
2600054,2010-08-01,1.1252394103092
2600054,2010-08-08,1.10292554485331
2600054,2010-08-15,1.08312035244691
2600054,2010-08-22,1.07321922194241
2600054,2010-08-29,1.06694509322835
2600054,2010-09-05,1.06419150422551
2600054,2010-09-12,1.04799833695537
2600054,2010-09-19,1.04509705707826
2600054,2010-09-26,1.03659705594825
2600054,2010-10-03,1.03824995450901
2600054,2010-10-10,1.04417579953277
2600054,2010-10-17,1.0558458625077
2600054,2010-10-24,1.05750466694235
2600054,2010-10-31,1.06536183276864
2600054,2010-11-07,1.07990041862713
2600054,2010-11-14,1.103337966108
2600054,2010-11-21,1.1233585940035
2600054,2010-11-28,1.14799078483082
2600054,2010-12-05,1.15728050091636
2600054,2010-12-12,1.17253311581352
2600054,2010-12-19,1.19582583694699
2600054,2010-12-26,1.21949390616698
2600054,2010-12-26,1.24494033100951
2600054,2011-01-02,1.2625075464646
2600054,2011-01-09,1.28705432115429
2600054,2011-01-16,1.31610149333267
2600054,2011-01-23,1.32668847853675
2600054,2011-01-30,1.34112759166061
2600054,2011-02-06,1.35777107759116
2600054,2011-02-13,1.36838342382771
2600054,2011-02-20,1.3942749987279
2600054,2011-02-27,1.40905843101316
2600054,2011-03-06,1.43063428319288
2600054,2011-03-13,1.43602362707229
2600054,2011-03-20,1.44368572422231
2600054,2011-03-27,1.44522580866456
2600054,2011-04-03,1.43988325778547
2600054,2011-04-10,1.43677655425009
2600054,2011-04-17,1.43401180218053
2600054,2011-04-24,1.42327697907465
2600054,2011-05-01,1.40506923120923
2600054,2011-05-08,1.39299380595263
2600054,2011-05-15,1.36951983063164
2600054,2011-05-22,1.34427751584152
2600054,2011-05-29,1.33122337270236
2600054,2011-06-05,1.29714727514321
2600054,2011-06-12,1.28426118276165
2600054,2011-06-19,1.25940112910017
2600054,2011-06-26,1.25137849657682
2600054,2011-07-03,1.24525553142668
2600054,2011-07-10,1.23208316988431
2600054,2011-07-17,1.22287961687203
2600054,2011-07-24,1.20151449609649
2600054,2011-07-31,1.18817186987661
2600054,2011-08-07,1.16933735961925
2600054,2011-08-14,1.14437924745694
2600054,2011-08-21,1.12856579011974
2600054,2011-08-28,1.11871970792
2600054,2011-09-04,1.10528771173493
2600054,2011-09-11,1.09767730816236
2600054,2011-09-18,1.08539115194005
2600054,2011-09-25,1.08814229637926
2600054,2011-10-02,1.08446899090397
2600054,2011-10-09,1.08149294845571
2600054,2011-10-16,1.0748562114735
2600054,2011-10-23,1.07254197847036
2600054,2011-10-30,1.08456501160949
