"variable","r2","vif"
"temp_max",0.973531867489889,37.7812828169114
"temp_med",0.990251784309565,102.582875857082
"temp_min",0.977477077385581,44.3992112888497
"precip_tot",0.570716570545833,2.32946331348382
"rel_humid_med",0.827052261413974,5.78209352822841
