geocode,cidade,date,indexP,indexPlower,indexPupper,indexPsmooth7,indexPsmooth15,indexPsmooth30,indexPsmooth60
5204201,Cachoeira de Goiás,2021-08-22,0.74830640609107,0.314706844593582,1.4336833018444,0.75063302600978,0.768140254936109,0.911586782129066,1.20259636573704
5204201,Cachoeira de Goiás,2021-08-29,0.781573614310697,0.356299023082961,1.45576160764821,0.775160846680961,0.796935931421119,0.948293101344024,1.19793187372912
5204201,Cachoeira de Goiás,2021-09-05,0.80170485783336,0.382008218972799,1.46683641192292,0.803212456289317,0.830333254805623,0.988426346732689,1.19158508535747
5204201,Cachoeira de Goiás,2021-09-12,0.823762053854855,0.405555697272899,1.49439133317553,0.833288398230333,0.869884604391269,1.03173364141368,1.1846949581977
5204201,Cachoeira de Goiás,2021-09-19,0.850176409916313,0.438406324600597,1.5279465145657,0.869119096859468,0.915747087308587,1.07903824878065,1.17735793323153
5204201,Cachoeira de Goiás,2021-09-26,0.893555046147893,0.490401102443169,1.58216177451927,0.910739130448637,0.966841361573667,1.12660416898029,1.16951555487536
5204201,Cachoeira de Goiás,2021-10-03,0.933940399458144,0.531029022884842,1.59808626236258,0.959657481455954,1.02277396452726,1.17402470631602,1.16124990919038
5204201,Cachoeira de Goiás,2021-10-10,0.999121296495017,0.558737586200265,1.66474599867713,1.01903980105272,1.08322728594622,1.2195654799758,1.15419403341084
5204201,Cachoeira de Goiás,2021-10-17,1.07291384943488,0.59081516818417,1.76328251899322,1.09022838823486,1.14895738301903,1.26393554149926,1.14787517255835
5204201,Cachoeira de Goiás,2021-10-24,1.14413331488457,0.617967248270348,1.85311175318842,1.16899135009863,1.21851175593813,1.30474862865085,1.14221408081632
5204201,Cachoeira de Goiás,2021-10-31,1.23943829103223,0.66798148932387,2.03537015003363,1.25502598206078,1.29214276758064,1.34171650191734,1.13727729817234
5204201,Cachoeira de Goiás,2021-11-07,1.34849652019131,0.697057673121624,2.23526535247187,1.34518131501227,1.36894440379655,1.37512268431456,1.1330941115776
5204201,Cachoeira de Goiás,2021-11-14,1.44489577919423,0.718873708586545,2.53205142789726,1.43965903111918,1.45052142961611,1.40556050840068,1.1297041693212
5204201,Cachoeira de Goiás,2021-11-21,1.53618282319323,0.738315041827895,2.75830604309749,1.5369098730067,1.5290216669211,1.43283549988335,1.12715486076385
5204201,Cachoeira de Goiás,2021-11-28,1.63020862715543,0.766851947933712,3.00241994675967,1.63215726464082,1.60410921433833,1.45643123256133,1.12521657825062
5204201,Cachoeira de Goiás,2021-12-05,1.73425786218328,0.785398039749944,3.2873600114562,1.7217701327697,1.67099070501549,1.47647515453044,1.12354474085829
5204201,Cachoeira de Goiás,2021-12-12,1.82488920809719,0.804912553576839,3.62528308831447,1.81161813534333,1.73093515157741,1.49230576344702,1.12219580728918
5204201,Cachoeira de Goiás,2021-12-19,1.90617003247107,0.807829871237392,4.02321330847013,1.88802896141899,1.77916400249607,1.50472676324814,1.12114762272646
5204201,Cachoeira de Goiás,2021-12-26,1.97578659709345,0.803681161277901,4.37092051517483,1.94946395907057,1.81354839944341,1.51410156590076,1.12039721991387
5204201,Cachoeira de Goiás,2021-12-26,2.07383179720968,0.794642326953334,4.89259329962289,1.98776192970904,1.83449828132054,1.52015062055681,1.11983423586903
5204201,Cachoeira de Goiás,2022-01-02,2.07105860572284,0.779302182783786,4.97404354914265,2.00878926396138,1.84427965522769,1.52251372912066,1.11962079118014
5204201,Cachoeira de Goiás,2022-01-09,2.06025361071649,0.768556672254586,4.98865818544014,2.00327441341759,1.84289703523945,1.5215054759647,1.11964166459088
5204201,Cachoeira de Goiás,2022-01-16,2.00234365665255,0.75465648442315,4.79308701544342,1.97176264886742,1.82963517917644,1.51697430600744,1.1199506750507
5204201,Cachoeira de Goiás,2022-01-23,1.97208054786356,0.74527426738914,4.70430876051387,1.91303592760151,1.80399292604186,1.50829225477302,1.12040209981246
5204201,Cachoeira de Goiás,2022-01-30,1.86756607866458,0.709380562260967,4.42007186078466,1.84454418218417,1.76609977095592,1.49573401301196,1.12153138200065
5204201,Cachoeira de Goiás,2022-02-06,1.75520424524222,0.690206502270283,3.99629995578991,1.76671416970604,1.71731075891565,1.47872346362211,1.12320546561974
5204201,Cachoeira de Goiás,2022-02-13,1.6627447483483,0.679489048942056,3.62192117312833,1.68513375964287,1.65925872800497,1.45714453389747,1.12515087114606
5204201,Cachoeira de Goiás,2022-02-20,1.59161638780147,0.670188471971568,3.34409832534199,1.59621140497158,1.58977981149751,1.43192369584899,1.12725067833117
5204201,Cachoeira de Goiás,2022-02-27,1.51544352336961,0.647445410792782,3.1148495080234,1.50891509113493,1.51600579132021,1.4033777819396,1.12963231743225
5204201,Cachoeira de Goiás,2022-03-06,1.43128078621037,0.624940340021644,2.82110811866437,1.42593374922419,1.43890173759106,1.37142400134642,1.13219070592761
5204201,Cachoeira de Goiás,2022-03-13,1.3496240651645,0.600313165626674,2.60343905228724,1.34625680423632,1.36295790699939,1.33550269958751,1.1352037861406
5204201,Cachoeira de Goiás,2022-03-20,1.25649188180805,0.575851307618213,2.37016129612301,1.26626132735009,1.28564935796863,1.29609851323433,1.13856249143119
5204201,Cachoeira de Goiás,2022-03-27,1.17433485186703,0.551864670372782,2.16288928606912,1.18754772444919,1.21230402352785,1.25386889872023,1.14253479039038
5204201,Cachoeira de Goiás,2022-04-03,1.10500613343322,0.533874810986973,1.98733743242295,1.11217801281619,1.14389852780081,1.20906079841406,1.14717428136334
5204201,Cachoeira de Goiás,2022-04-10,1.03164804959785,0.519550081909822,1.69386273094602,1.04268688890376,1.0797907864744,1.1606302229574,1.15253243224235
5204201,Cachoeira de Goiás,2022-04-17,0.964448303063318,0.504254087006675,1.59479355677959,0.979252664702896,1.01956773647029,1.11263741337999,1.15831603664252
5204201,Cachoeira de Goiás,2022-04-24,0.903692804779334,0.477150358570657,1.48110107009088,0.921117123300884,0.963858528639749,1.06525862286574,1.16490568165027
5204201,Cachoeira de Goiás,2022-05-01,0.863186197777503,0.463031205832048,1.44257383468867,0.867419362715667,0.913212823516406,1.0203358701256,1.17186318382057
5204201,Cachoeira de Goiás,2022-05-08,0.812452312402017,0.445785614479061,1.38481162536754,0.82020230255199,0.867012473133161,0.976868658125649,1.1794153744439
5204201,Cachoeira de Goiás,2022-05-15,0.767386062052946,0.425326651542354,1.36361941845287,0.780748350362911,0.82609725551275,0.938314135350453,1.187217121406
5204201,Cachoeira de Goiás,2022-05-22,0.729121809336698,0.357402884832773,1.32246251969804,0.748764436238936,0.790427038524811,0.904694429322135,1.1950675865003
5204201,Cachoeira de Goiás,2022-05-29,0.701128628452117,0.313727020304715,1.31676100462891,0.721394295036468,0.758862868823155,0.875179057977562,1.20279551520884
5204201,Cachoeira de Goiás,2022-06-05,0.688270637739764,0.291149752991177,1.31798401619763,0.699132366038442,0.731480634417287,0.84894084826167,1.20954719809025
5204201,Cachoeira de Goiás,2022-06-12,0.67980540591151,0.277657776173246,1.31735153399772,0.681329159674003,0.709269035439766,0.826429134981158,1.21542829457859
5204201,Cachoeira de Goiás,2022-06-19,0.671595209360227,0.266704026081658,1.31377471970853,0.668494843632753,0.691615508140417,0.807950179293898,1.21961538187678
5204201,Cachoeira de Goiás,2022-06-26,0.656618809415834,0.244070579457663,1.3125678246115,0.658554123555076,0.677713833251808,0.793932417750754,1.22211579645052
5204201,Cachoeira de Goiás,2022-07-03,0.642763617501874,0.22504985021107,1.31345294673618,0.6489318229508,0.668087958282672,0.784819219415353,1.2227371396688
5204201,Cachoeira de Goiás,2022-07-10,0.639281597047949,0.222027933159316,1.31341819902154,0.641998810449228,0.664324247173055,0.780342817532622,1.22099498497908
5204201,Cachoeira de Goiás,2022-07-17,0.631543587908376,0.220938292021319,1.29059440860289,0.637326622724781,0.665490330843455,0.780246996825914,1.21784476939498
5204201,Cachoeira de Goiás,2022-07-24,0.620914533509831,0.212027910599863,1.28832151078776,0.637046946300858,0.670567329480721,0.784914243927894,1.21240744562903
5204201,Cachoeira de Goiás,2022-07-31,0.631274318400505,0.21747791845098,1.30325150003658,0.640661313495586,0.678313960053052,0.794118344164386,1.20662707535716
5204201,Cachoeira de Goiás,2022-08-07,0.638889895289097,0.22523894522996,1.3014993463684,0.650896856118551,0.688999741322568,0.808305887335839,1.19961039574841
