"indexP","lag","RR","RR_low","RR_high","state"
2.3,5,1.05944617809891,0.954849980120843,1.1755000551462,"GO"
2.3,6,1.0307862553684,0.919253895416865,1.15585074978069,"GO"
2.3,7,0.997697017591568,0.899383118223664,1.10675786407586,"GO"
2.3,8,0.961246799055515,0.891741164141426,1.03616996259683,"GO"
2.3,9,0.922733060842381,0.886722002065057,0.96020658062918,"GO"
2.3,10,0.883325896064659,0.838006937998913,0.931095678660653,"GO"
2.3,11,0.844050273596067,0.754548242418324,0.944168741383969,"GO"
2.3,12,0.805780777682087,0.672398693049651,0.96562154030541,"GO"
2.4,0,1.11927897317694,0.92162136456344,1.35932766748464,"GO"
2.4,1,1.1202679477992,0.993209597171703,1.26358049543622,"GO"
2.4,2,1.1190380625831,1.05727816557826,1.18440560514635,"GO"
2.4,3,1.11338809404038,1.06617352992725,1.16269351391181,"GO"
2.4,4,1.10120059128087,1.01549775717814,1.19413630770295,"GO"
2.4,5,1.08054742006238,0.966344158952129,1.20824730629049,"GO"
2.4,6,1.04982797262576,0.928202918773494,1.18738990129859,"GO"
2.4,7,1.00859223440478,0.902104661572946,1.12764997082256,"GO"
2.4,8,0.959422754691201,0.884998852671266,1.04010532831862,"GO"
2.4,9,0.905444720312814,0.867494626074219,0.945055008873575,"GO"
2.4,10,0.849438646098646,0.802706811547809,0.898891105825538,"GO"
2.4,11,0.793744733552029,0.703638797266327,0.895389373765749,"GO"
2.4,12,0.740234088242378,0.609353501447987,0.899225989666026,"GO"
2.5,0,1.0804528264152,0.876936910042107,1.33119988079021,"GO"
2.5,1,1.09863551781108,0.965390637415789,1.25027108635214,"GO"
2.5,2,1.11363994030293,1.04791387550713,1.18348840074069,"GO"
2.5,3,1.1218186019155,1.07127222554197,1.17474993339529,"GO"
2.5,4,1.11951647597044,1.0265789682838,1.2208677351578,"GO"
2.5,5,1.10334591939245,0.978905478675643,1.24360548016029,"GO"
2.5,6,1.07055648352945,0.938182952497407,1.22160734361681,"GO"
2.5,7,1.02051578492094,0.905437144510906,1.15022061286802,"GO"
2.5,8,0.95773764093345,0.878277501744289,1.04438675366164,"GO"
2.5,9,0.887660178778522,0.847768357472311,0.929429113559305,"GO"
2.5,10,0.815036263174488,0.767000369819971,0.866080560620007,"GO"
2.5,11,0.743693186129328,0.653513956546542,0.846316363338144,"GO"
2.5,12,0.676478519071836,0.549056219285161,0.833472367112829,"GO"
2.6,0,1.0401031142277,0.831590012310392,1.30089884704192,"GO"
2.6,1,1.07549526281529,0.936251971310536,1.23544739640873,"GO"
2.6,2,1.10729127221042,1.03741677365456,1.18187211991392,"GO"
2.6,3,1.13020647609667,1.07614793675254,1.18698055814289,"GO"
2.6,4,1.13872148753448,1.03814618588211,1.24904049526605,"GO"
2.6,5,1.1276188303401,0.99227547959525,1.28142260157053,"GO"
2.6,6,1.09273152573265,0.948921256986499,1.2583364304874,"GO"
2.6,7,1.03328110703085,0.909176208813974,1.1743266440503,"GO"
2.6,8,0.956158419970272,0.871536544157147,1.04899666021945,"GO"
2.6,9,0.869613550641344,0.827774308042215,0.91356752693571,"GO"
2.6,10,0.780704266486372,0.73145929929226,0.83326461540616,"GO"
2.6,11,0.694847255989614,0.605027631126752,0.798001090061205,"GO"
2.6,12,0.615762746567708,0.492488657990343,0.769893385175261,"GO"
2.7,0,0.99936896241609,0.786611422152943,1.26967177810244,"GO"
2.7,1,1.05155114262773,0.906485799621544,1.21983135976684,"GO"
2.7,2,1.10031311797718,1.02611650217997,1.17987475595663,"GO"
2.7,3,1.13858348261145,1.08082268372702,1.19943110594731,"GO"
