"date","geocode","indexP","cidade"
2017-01-01,4307203,0.935392538592135,"erval_grande"
2017-01-01,4307302,1.10170265821749,"erval_seco"
2017-01-01,4307401,0.762923737693883,"esmeralda"
2017-01-01,4307450,1.20435199821605,"esperanca_do_sul"
2017-01-01,4307500,0.90715974335937,"espumoso"
2017-01-01,4307559,0.885125834119624,"estacao"
2017-01-01,4307609,0.945966005905326,"estancia_velha"
2017-01-01,4307708,1.03810135958493,"esteio"
2017-01-01,4307807,1.00605954193853,"estrela"
2017-01-01,4307815,0.993225648892102,"estrela_velha"
2017-01-01,4307831,1.128665406125,"eugenio_de_castro"
2017-01-01,4307864,0.85367738600438,"fagundes_varela"
2017-01-01,4307906,0.823248862784351,"farroupilha"
2017-01-01,4308003,0.989201334968853,"faxinal_do_soturno"
2017-01-01,4308052,0.995029271690849,"faxinalzinho"
2017-01-01,4308078,1.01091528077417,"fazenda_vilanova"
2017-01-01,4308102,0.933928975876261,"feliz"
2017-01-01,4308201,0.808336914766559,"flores_da_cunha"
2017-01-01,4308250,0.934014453412745,"floriano_peixoto"
2017-01-01,4308300,0.887721591520302,"fontoura_xavier"
2017-01-01,4308409,1.04614169816003,"formigueiro"
2017-01-01,4308433,0.98927905625789,"forquetinha"
2017-01-01,4308458,1.04578602462858,"fortaleza_dos_valos"
2017-01-01,4308508,1.16511458511264,"frederico_westphalen"
2017-01-01,4308607,0.894571779227188,"garibaldi"
2017-01-01,4308656,1.34574060063636,"garruchos"
2017-01-01,4308706,0.960642817299294,"gaurama"
2017-01-01,4308805,0.962308294561023,"general_camara"
2017-01-01,4308854,0.822647295720857,"gentil"
2017-01-01,4308904,0.912935704246376,"getulio_vargas"
2017-01-01,4309001,1.22932330646639,"girua"
2017-01-01,4309050,1.02721326552467,"glorinha"
2017-01-01,4309100,0.810872480383187,"gramado"
2017-01-01,4309126,1.08340089974761,"gramado_dos_loureiros"
2017-01-01,4309159,0.899586187362019,"gramado_xavier"
2017-01-01,4309209,0.954138421503394,"gravatai"
2017-01-01,4309258,0.841247734612125,"guabiju"
2017-01-01,4309308,1.0192447139685,"guaiba"
2017-01-01,4309407,0.843489304979413,"guapore"
2017-01-01,4309506,1.20652348238463,"guarani_das_missoes"
2017-01-01,4309555,0.965623937925522,"harmonia"
2017-01-01,4309571,0.914398523920334,"herveiras"
2017-01-01,4309605,1.21463923804439,"horizontina"
2017-01-01,4309654,0.858211556678439,"hulha_negra"
2017-01-01,4309704,1.24987123944711,"humaita"
2017-01-01,4309753,0.964484877904107,"ibarama"
2017-01-01,4309803,0.859153915990739,"ibiaca"
2017-01-01,4309902,0.851941226491266,"ibiraiaras"
2017-01-01,4309951,0.953935519817785,"ibirapuita"
2017-01-01,4310009,0.952044515568389,"ibiruba"
2017-01-01,4310108,0.884044057977186,"igrejinha"
2017-01-01,4310207,1.14970032481012,"ijui"
2017-01-01,4310306,0.852960546206106,"ilopolis"
2017-01-01,4310330,0.980341751947467,"imbe"
2017-01-01,4310363,0.938562538096498,"imigrante"
2017-01-01,4310405,1.23049891692203,"independencia"
2017-01-01,4310413,1.15182217018018,"inhacora"
2017-01-01,4310439,0.80629557969096,"ipe"
2017-01-01,4310462,0.902328534615248,"ipiranga_do_sul"
2017-01-01,4310504,1.13152693934013,"irai"
2017-01-01,4310538,1.04597548746605,"itaara"
2017-01-01,4310553,1.25673609153967,"itacurubi"
2017-01-01,4310579,0.858164359322193,"itapuca"
2017-01-01,4310603,1.22154274401508,"itaqui"
2017-01-01,4310652,0.960019777280053,"itati"
2017-01-01,4310702,0.972361527818639,"itatiba_do_sul"
2017-01-01,4310751,0.992847266005528,"ivora"
2017-01-01,4310801,0.978950553129521,"ivoti"
2017-01-01,4310850,1.02803182090989,"jaboticaba"
2017-01-01,4310876,0.992912351831495,"jacuizinho"
2017-01-01,4310900,0.882469244023383,"jacutinga"
2017-01-01,4311007,0.890886801935707,"jaguarao"
2017-01-01,4311106,1.0583102891633,"jaguari"
2017-01-01,4311122,0.691773918338115,"jaquirana"
2017-01-01,4311130,1.05555679661521,"jari"
2017-01-01,4311155,1.02855132464675,"joia"
2017-01-01,4311205,0.982655653416391,"julio_de_castilhos"
2017-01-01,4311239,0.98658668438655,"lagoa_bonita_do_sul"
2017-01-01,4311254,0.910146372975019,"lagoao"
2017-01-01,4311270,1.0024216085004,"lagoa_dos_tres_cantos"
2017-01-01,4311304,0.777986032826999,"lagoa_vermelha"
