date,indexP,indexPlower,indexPupper,indexPsmooth7,indexPsmooth15,indexPsmooth30,indexPsmooth60,cidade
2018-08-19,0.773988102169624,0.380292806301787,1.28581208241789,0.771221936367672,0.779914985564997,0.816311551933394,0.913368883561043,2604155
2018-08-26,0.765488445743903,0.379107182994272,1.25980681994324,0.765264000089686,0.773948674493726,0.814823738305167,0.914616584877687,2604155
2018-09-02,0.759896498673327,0.371834886860343,1.24094222964926,0.760305681007087,0.769868103273427,0.814688523376096,0.915872687293616,2604155
2018-09-09,0.755464699060566,0.364051889596095,1.22304440365169,0.756761336574516,0.768308796330204,0.816214198960097,0.916936796241601,2604155
2018-09-16,0.745355831658567,0.350976129576948,1.19899458803514,0.754633524188767,0.768921799275605,0.818718697673851,0.918116845951398,2604155
2018-09-23,0.744906692975291,0.345776699852995,1.20784372717862,0.754156418871279,0.771609437018551,0.822109516260005,0.919293300104243,2604155
2018-09-30,0.752229085740331,0.348202826793602,1.22286691349565,0.755615229220832,0.775818776692158,0.826549465555778,0.920375300291371,2604155
2018-10-07,0.759093415469386,0.350401488047479,1.23952811432915,0.760726067244032,0.781153057246373,0.831823446794085,0.921501756973485,2604155
2018-10-14,0.762148708521485,0.350365608717483,1.25220026567547,0.769988228985971,0.787847059410687,0.837536259558727,0.922406609829065,2604155
2018-10-21,0.770108171120198,0.353443142657622,1.26867074176009,0.781769551667883,0.796565168792964,0.844539402225628,0.923366926234011,2604155
2018-10-28,0.791240565222967,0.364572647845734,1.29716192687721,0.794701828227489,0.807309287065837,0.8527449830685,0.924482951684981,2604155
2018-11-04,0.810190963852139,0.375167898532917,1.31955493405085,0.808696155314943,0.820197791592188,0.861683261443587,0.92533138782303,2604155
2018-11-11,0.827375951748671,0.384234789069067,1.34269528635299,0.824731787616779,0.834903421726081,0.871033179230915,0.925930460795348,2604155
2018-11-18,0.842755021657581,0.392689629084596,1.36414071134709,0.842753489810757,0.850512237916524,0.880898466875704,0.926335299736742,2604155
2018-11-25,0.857053705081557,0.401454101340586,1.3833712273467,0.861298876602681,0.866781377102475,0.890749434302733,0.926734813533096,2604155
2018-12-02,0.874398134634343,0.41354195540947,1.40398716976892,0.88109906276035,0.883731908023173,0.900587929569344,0.927102901821285,2604155
2018-12-09,0.896260086478045,0.429028933726975,1.42958745728706,0.900893967320106,0.901123844623729,0.910899489239404,0.927631632212285,2604155
2018-12-16,0.92105827276643,0.449310942932587,1.47084613442719,0.920363097916442,0.91921070117783,0.921604717601198,0.928035492493127,2604155
2018-12-23,0.948792266955826,0.472193691239919,1.52879046527023,0.94025059340902,0.937181169806796,0.932394185556865,0.928312890839044,2604155
2018-12-30,0.96594028366696,0.487225173995153,1.56615123150756,0.960101056929808,0.95444472361157,0.944119667187181,0.928415397097086,2604155
2018-12-30,0.979038935831933,0.498255539916112,1.59366476559579,0.97821072422292,0.970456921443278,0.95602749948088,0.928405377761876,2604155
2019-01-06,0.996266173529603,0.506758922063248,1.63407214576774,0.995403973746531,0.985978157059251,0.967473880088754,0.928253930932571,2604155
2019-01-13,1.01335137927986,0.513604292060633,1.67098127855573,1.01140473484676,1.00034581135909,0.978659128657936,0.927931399045686,2604155
2019-01-20,1.02302775752982,0.516371880756234,1.69550426089785,1.02614816159773,1.013328799728,0.989427747187857,0.927373418283672,2604155
2019-01-27,1.04141101943171,0.522089966037953,1.74047453743039,1.03879387351093,1.02523380968584,0.999679744841015,0.926931522071917,2604155
2019-02-03,1.06079759465746,0.527460586807352,1.79053910614943,1.05012349956344,1.03590014813656,1.00894559497711,0.926556062162173,2604155
2019-02-10,1.06914427092374,0.529574754897893,1.81193597742878,1.05858309103477,1.04459057952154,1.01693305787978,0.92619549075927,2604155
2019-02-17,1.06755891922429,0.529695739834411,1.8001281811428,1.06517097712593,1.05333591264828,1.02378489921872,0.926129988840377,2604155
2019-02-24,1.07557355589718,0.535837138969224,1.79695750971564,1.06994586518507,1.06154276104524,1.02950752504888,0.926062943584081,2604155
2019-03-03,1.07256851957917,0.535150865310144,1.80156213839575,1.07283954445217,1.06816638307503,1.03427336328307,0.92591173304339,2604155
2019-03-10,1.06914296016797,0.535025536979283,1.81410924684366,1.074268753996,1.0735863492927,1.03789425170918,0.925678208998384,2604155
2019-03-17,1.07483523584569,0.540052762744714,1.84602331582702,1.07849180561654,1.07773164975198,1.0404395261194,0.925597326464928,2604155
2019-03-24,1.08105334952716,0.545091900577448,1.87640636489468,1.08228724931498,1.0801487885042,1.04138246161016,0.925629446301745,2604155
2019-03-31,1.07914873773056,0.545400954724257,1.88806960488719,1.08558038994318,1.08071002014742,1.04041158271799,0.925898476507664,2604155
2019-04-07,1.09712028056805,0.559370104576199,1.89582088562795,1.08922437742559,1.079421392148,1.03811209652032,0.926292623506425,2604155
2019-04-14,1.10214166178628,0.572637113225976,1.94753716173475,1.09070609579322,1.07711287699416,1.03470123926375,0.926753942160285,2604155
2019-04-21,1.09562050397656,0.565352686623588,1.97059367195626,1.09022248882005,1.07303689303851,1.02995839630936,0.927241662171943,2604155
2019-04-28,1.09465087254483,0.563456540523142,2.01167228842051,1.08880353618793,1.06820091520704,1.02403935129729,0.927748415730977,2604155
2019-05-05,1.08520726441912,0.559238583626281,2.01326922112309,1.08204561766856,1.06245970369035,1.01721057700862,0.928362955281083,2604155
2019-05-12,1.07766810071494,0.553585001296504,2.01198130416602,1.0721584076872,1.05564524255296,1.00932364191821,0.929026314505977,2604155
2019-05-19,1.06921606930574,0.547186534807746,2.00188921451464,1.06056030662803,1.04686477508376,1.00036714125585,0.929439934424193,2604155
2019-05-26,1.04981485093242,0.537627377821766,1.96080298222395,1.04704287513693,1.03623258591444,0.990707720074954,0.929812048418193,2604155
2019-06-02,1.03293119191678,0.529059265997428,1.92599526830025,1.03244537842243,1.02288828039236,0.981226798449841,0.930069668742442,2604155
2019-06-09,1.01443379656238,0.520373527533753,1.88544906196196,1.01743826671814,1.00785971748226,0.971227420292458,0.930267860927387,2604155
2019-06-16,1.00002885210713,0.512865063889157,1.85309582601774,1.00031401931576,0.991750409543694,0.961074031784048,0.930465543975438,2604155
2019-06-23,0.983024787417616,0.502985657808839,1.8118791291755,0.981721312066952,0.974492353301875,0.950768488427424,0.93061362092332,2604155
2019-06-30,0.972618318784892,0.497171342872681,1.78975912691229,0.962296241469822,0.95668950426525,0.940295163690453,0.930460417147345,2604155
2019-07-07,0.949346337489082,0.485543099637749,1.71859281572274,0.942621873123013,0.938498495332212,0.929654175002291,0.930142135744642,2604155
2019-07-14,0.919665900190779,0.464586543295188,1.61087646648815,0.921757877807437,0.920024262364275,0.919402767458464,0.929793971475362,2604155
2019-07-21,0.896955697736875,0.44981985361982,1.58156178212535,0.900722912307428,0.901994048001911,0.908465579825669,0.929530186926309,2604155
2019-07-28,0.87671321813471,0.437053688755527,1.52482676709461,0.878658085176693,0.885340719905518,0.897480384839691,0.929371311113667,2604155
2019-08-04,0.853980884898106,0.422909637106435,1.46061664158903,0.85800903220959,0.869417947546406,0.887009444255132,0.92930525675559,2604155
2019-08-11,0.835780028917549,0.411295044711467,1.41787593699487,0.839785700009006,0.853947148361056,0.876837702804019,0.929314316726243,2604155
2019-08-18,0.818164528869746,0.39994713361502,1.40413853151967,0.822986548260446,0.839077273164497,0.867298163374309,0.929302347610701,2604155
2019-08-25,0.804802966719365,0.390971085661251,1.37649680789125,0.809617698594187,0.824945084827941,0.858372884170938,0.929098948325062,2604155
2019-09-01,0.792102574786694,0.382620863384988,1.34213775028508,0.798419316633843,0.812443574920824,0.84993427387128,0.92868283608742,2604155
2019-09-08,0.779361635496953,0.380470645231893,1.30421981052853,0.788731721692319,0.802572949002487,0.842691038956602,0.928205254497272,2604155
2019-09-15,0.783131270470893,0.384124700980395,1.3046289520832,0.780419168920816,0.794042879258977,0.836354438266163,0.927550979109728,2604155
2019-09-22,0.775592211175701,0.383819027490174,1.27894613478241,0.774109529923271,0.787101052197125,0.831028196805893,0.926660082504471,2604155
2019-09-29,0.767966864326882,0.372715139460702,1.24663643734854,0.769783974794077,0.782268478966571,0.82665772466781,0.9256647617293,2604155
2019-10-06,0.759976659469224,0.358069877501829,1.22220431355503,0.768676099925329,0.779183052306162,0.823332990137465,0.924706231178365,2604155
2019-10-13,0.760635493736553,0.353222725167032,1.23314616033635,0.766658011512948,0.777906822483368,0.820481308175287,0.923378864621837,2604155
2019-10-20,0.761823688882331,0.35122850191185,1.24638919079337,0.766228525945981,0.778247273009665,0.818901809879125,0.921567102810913,2604155
2019-10-27,0.771606511415723,0.355065613910955,1.26638588688332,0.768160729104968,0.779844285378284,0.819176360232734,0.919563888596239,2604155
2019-11-03,0.769004651584224,0.350758817706986,1.27907513605846,0.772378153325283,0.783388029911292,0.820948277332296,0.916921663659134,2604155
2019-11-10,0.772585812206932,0.354361193771948,1.29446564771451,0.777861808724036,0.787368156626808,0.824041382963587,0.913854014379671,2604155
