"filter_strategy","model_id","model_type","exposure_main","n_final","geocodes","aic","bic","theta","rr_p10","rr_p90","file_path","rank_aic"
"filtered_lt10","indexP","individual","indexP",60900,150,55919.1086166028,57959.1544847732,0.363162960747535,7.73542767598794,0.0982382816647318,"C:/Users/DaniLinda/Desktop/Doutorado PE/analises_individuais/DLNM MASS + OFFSET/RIO GRANDE DO SUL DLNM MASS + OFFSET/resultados/summaries/resultados_indexP_offset.RData",1
"filtered_lt10","precip_tot","individual","precip_tot",60900,150,56186.5319250274,58226.5777931979,0.347538725543923,0.066699670680625,0.296711387768037,"C:/Users/DaniLinda/Desktop/Doutorado PE/analises_individuais/DLNM MASS + OFFSET/RIO GRANDE DO SUL DLNM MASS + OFFSET/resultados/summaries/resultados_precip_tot_offset.RData",2
"filtered_lt10","temp_max","individual","temp_max",60900,150,56235.6921563621,58275.7380245325,0.344308884505165,3.04030967191782,1.33851020035946,"C:/Users/DaniLinda/Desktop/Doutorado PE/analises_individuais/DLNM MASS + OFFSET/RIO GRANDE DO SUL DLNM MASS + OFFSET/resultados/summaries/resultados_temp_max_offset.RData",3
"filtered_lt10","temp_max_precip_humid","combined","temp_max",60900,150,56241.7720441529,58335.7398295438,0.344777298429738,3.0943705409922,1.3248941817529,"C:/Users/DaniLinda/Desktop/Doutorado PE/analises_individuais/DLNM MASS + OFFSET/RIO GRANDE DO SUL DLNM MASS + OFFSET/resultados/summaries/resultados_temp_max_precip_humid_offset.RData",4
"filtered_lt10","temp_med","individual","temp_med",60900,150,56268.3474908389,58308.3933590094,0.343451644601082,1.87630513805025,0.799765209061045,"C:/Users/DaniLinda/Desktop/Doutorado PE/analises_individuais/DLNM MASS + OFFSET/RIO GRANDE DO SUL DLNM MASS + OFFSET/resultados/summaries/resultados_temp_med_offset.RData",5
"filtered_lt10","rel_humid_med","individual","rel_humid_med",60900,150,56272.5157899835,58312.561658154,0.344516603964107,1.68973248234146,1.11108643440505,"C:/Users/DaniLinda/Desktop/Doutorado PE/analises_individuais/DLNM MASS + OFFSET/RIO GRANDE DO SUL DLNM MASS + OFFSET/resultados/summaries/resultados_rel_humid_med_offset.RData",6
"filtered_lt10","temp_med_precip_humid","combined","temp_med",60900,150,56275.3495062296,58369.3172916205,0.343867404042862,1.95887159664319,0.785832513600205,"C:/Users/DaniLinda/Desktop/Doutorado PE/analises_individuais/DLNM MASS + OFFSET/RIO GRANDE DO SUL DLNM MASS + OFFSET/resultados/summaries/resultados_temp_med_precip_humid_offset.RData",7
"filtered_lt10","temp_min","individual","temp_min",60900,150,56279.5171642373,58319.5630324078,0.343118550855101,0.913998751849929,0.678713231962213,"C:/Users/DaniLinda/Desktop/Doutorado PE/analises_individuais/DLNM MASS + OFFSET/RIO GRANDE DO SUL DLNM MASS + OFFSET/resultados/summaries/resultados_temp_min_offset.RData",8
"filtered_lt10","temp_min_precip_humid","combined","temp_min",60900,150,56288.4995288417,58382.4673142325,0.34338094570043,0.927942646924383,0.682676143004629,"C:/Users/DaniLinda/Desktop/Doutorado PE/analises_individuais/DLNM MASS + OFFSET/RIO GRANDE DO SUL DLNM MASS + OFFSET/resultados/summaries/resultados_temp_min_precip_humid_offset.RData",9
